"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2014","2.9155","2.8974","2.9180","2.8841","43.12K","0.85%"
"Mar 19, 2014","2.9010","2.9020","2.9108","2.8873","28.67K","-0.50%"
"Mar 20, 2014","2.9213","2.9034","2.9319","2.8914","23.42K","0.70%"
"Mar 21, 2014","2.9201","2.9161","2.9534","2.9124","21.71K","-0.04%"
"Mar 24, 2014","2.9116","2.9201","2.9350","2.9062","32.28K","-0.29%"
"Mar 25, 2014","2.9215","2.9171","2.9419","2.9106","27.39K","0.34%"
"Mar 26, 2014","2.9194","2.9200","2.9322","2.9020","24.94K","-0.07%"
"Mar 27, 2014","2.9477","2.9194","2.9518","2.9161","25.46K","0.97%"
"Mar 28, 2014","2.9579","2.9441","2.9678","2.9407","23.05K","0.35%"
"Mar 31, 2014","2.9320","2.9534","2.9561","2.9250","7.18K","-0.88%"
"Apr 01, 2014","2.8878","2.9285","2.9392","2.8743","46.64K","-1.51%"
"Apr 02, 2014","2.8666","2.8851","2.8945","2.8492","54.18K","-0.73%"
"Apr 03, 2014","2.9062","2.8644","2.9084","2.8549","45.13K","1.38%"
"Apr 04, 2014","2.9079","2.9000","2.9268","2.8974","50.36K","0.06%"
"Apr 07, 2014","2.8907","2.9079","2.9145","2.8726","47.17K","-0.59%"
"Apr 08, 2014","2.9344","2.8945","2.9385","2.8867","43.96K","1.51%"
"Apr 09, 2014","2.9540","2.9297","2.9575","2.9244","46.25K","0.67%"
"Apr 10, 2014","2.9390","2.9551","2.9551","2.9255","41.82K","-0.51%"
"Apr 11, 2014","2.9332","2.9350","2.9515","2.9292","49.26K","-0.20%"
"Apr 14, 2014","2.9791","2.9328","2.9862","2.9326","47.05K","1.56%"
"Apr 15, 2014","2.9870","2.9774","2.9977","2.9667","38.91K","0.27%"
"Apr 16, 2014","3.0106","2.9892","3.0150","2.9787","41.76K","0.79%"
"Apr 17, 2014","3.0082","3.0133","3.0216","2.9950","44.76K","-0.08%"
"Apr 21, 2014","3.0117","3.0127","3.0180","2.9932","24.92K","0.12%"
"Apr 22, 2014","3.0026","3.0140","3.0169","2.9822","27.49K","-0.30%"
"Apr 23, 2014","2.9809","3.0080","3.0085","2.9771","38.22K","-0.72%"
"Apr 24, 2014","3.0145","2.9830","3.0205","2.9778","29.43K","1.13%"
"Apr 25, 2014","2.9866","3.0145","3.0188","2.9784","26.32K","-0.93%"
"Apr 28, 2014","2.9519","2.9865","3.0019","2.9425","20.22K","-1.16%"
"Apr 29, 2014","2.9701","2.9525","2.9819","2.9506","17.98K","0.62%"
"Apr 30, 2014","2.9349","2.9650","2.9659","2.9235","6.45K","-1.19%"
"May 01, 2014","2.9140","2.9294","2.9299","2.8930","56.17K","-0.71%"
"May 02, 2014","2.9223","2.9117","2.9367","2.9100","53.29K","0.28%"
"May 05, 2014","2.9064","2.9245","2.9282","2.8885","51.53K","-0.54%"
"May 06, 2014","2.8877","2.8990","2.9225","2.8856","50.89K","-0.64%"
"May 07, 2014","2.9275","2.8877","2.9310","2.8867","58.92K","1.38%"
"May 08, 2014","2.9202","2.9295","2.9319","2.9069","49.27K","-0.25%"
"May 09, 2014","2.9068","2.9200","2.9451","2.9035","48.45K","-0.46%"
"May 12, 2014","2.9185","2.9121","2.9338","2.9104","43.03K","0.40%"
"May 13, 2014","2.9440","2.9240","2.9500","2.9148","36.98K","0.87%"
"May 14, 2014","2.9626","2.9497","2.9698","2.9444","42.42K","0.63%"
"May 15, 2014","2.9506","2.9637","2.9715","2.9474","35.91K","-0.41%"
"May 16, 2014","2.9536","2.9537","2.9694","2.9477","45.97K","0.10%"
"May 19, 2014","2.9409","2.9542","2.9725","2.9388","40.40K","-0.43%"
